file_name,verified_transcript
DISP-2026-7D227A.wav,coquitlam engine 1 respond emergency medical aid 4992 upper harper road near park access and access road use talk group 10 combined response coquitlam map grid 114
DISP-2026-7DFFA5.wav,coquitlam engine 1 respond emergency medical aid - overdose 1210 pinetree way city center aquatic center near town centre boulevard and turning lane use talk group 10 combined response coquitlam map grid 86
DISP-2026-7F0934.wav,coquitlam medic 1 respond emergency medical aid - breathing problem 1142 dufferin street number 363 parkwood manor use talk group 10 combined response coquitlam map grid 81
DISP-2026-7F1AFE.wav,coquitlam medic 1 respond emergency medical aid 3030 gordon avenue rain city housing near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-804C08.wav,coquitlam engine 1 ladder 1 respond emergency alarm activated 1619 pinetree way near bobcat place and tanager crt use talk group 5 coquitlam map grid 94
DISP-2026-80656F.wav,coquitlam medic 1 respond emergency medical aid - overdose 3030 gordon avenue rain city housing near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-80CE24.wav,coquitlam engine 1 respond routine wildland fire - smouldering33 2911 lougheed highway use talk group 5 coquitlam map grid 66
DISP-2026-815350.wav,coquitlam medic 1 respond emergency medical aid overdose 3030 gordon avenue rain city housing near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-83C957.wav,coquitlam medic 1 respond emergency medical aid - collapse 3000 lougheed highway superstore town centre near turning lane and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-841B05.wav,coquitlam engine 2 ladder 1 respond emergency structure fire - high risk 3036 gordon avenue near christmas way and westwood street use talk group 5 coquitlam map grid 68
DISP-2026-845E2D.wav,coquitlam medic 1 respond emergency medical aid - overdose 3025 lougheed highway near turning lane use talk group 10 combined response coquitlam map grid 82
DISP-2026-846CDF.wav,coquitlam engine 1 engine 2 engine 3 rescue 2 ladder 1 car 7 respond emergency report of smoke - high risk 2968 glen drive near pacific st and the high street use talk group 5 coquitlam map grid 82
DISP-2026-85972F.wav,coquitlam engine 1 rescue 2 respond routine motor vehicle incident guildford way & falcon drive near guildford way and falcon drive use talk group 10 combined response coquitlam map grid 70
DISP-2026-85AF6E.wav,coquitlam medic 1 respond emergency medical aid - headache 1205 pipeline road number 102 near glen drive and guildford way use talk group 10 combined response coquitlam map grid 98
DISP-2026-86EDA2.wav,coquitlam medic 1 respond emergency medical aid collapse 3030 gordon avenue rain city housing near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-8704C5.wav,coquitlam medic 1 respond emergency medical aid - collapse 2930 barnet highway skytrain coquitlam central station evergreen line near turning lane use talk group 10 combined response coquitlam map grid 82
DISP-2026-87A819.wav,coquitlam quint 5 engine 1 rescue 2 respond emergency alarm activated - high risk 629 cottonwood avenue near marshall street and adler avenue use talk group 6 coquitlam map grid 5
DISP-2026-87DFBC.wav,coquitlam engine 1 respond routine lift assist 1283 erskine street near dupont place and walton avenue use talk group 10 combined response coquitlam map grid 80
DISP-2026-888833.wav,coquitlam engine 1 respond routine lift assist 1142 dufferin street number 189 parkwod manor use talk group 10 combined response coquitlam map grid 81
DISP-2026-889AEA.wav,coquitlam medic 1 respond emergency medical aid collapse 3020 gordon avenue near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-88D59A.wav,coquitlam medic 1 respond emergency medical aid - collapse 3025 lougheed highway near turning lane use talk group 10 combined response coquitlam map grid 82
DISP-2026-8AC658.wav,coquitlam medic 1 respond emergency medical aid - fall 3030 gordon avenue rain city housing near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-8B7476.wav,coquitlam engine 1 respond routine report of smoke pipeline road and galette avenue near pipeline road and galette avenue use talk group 6 coquitlam map grid 103
DISP-2026-8BD072.wav,coquitlam engine 3 engine 2 engine 1 rescue 2 ladder 1 car 9 respond emergency report of smoke 1687 smith avenue near schoolhouse st and poirier st use talk group 5 coquitlam map grid 23
DISP-2026-8BFDF8.wav,coquitlam medic 1 respond emergency medical aid - collapse christmas way and gordon ave near christmas way and gordon ave use talk group 10 combined response coquitlam map grid 68
DISP-2026-8C7BBE.wav,coquitlam medic 1 respond emergency medical aid - stroke 3030 gordon avenue rain city housing near christmas way and westwood street use talk group 5 coquitlam map grid 68
DISP-2026-8CD2B8.wav,coquitlam engine 1 respond emergency medical aid - collapse 2841 glen drive number 204 near gleneagle secondary school access and mccoomb drive use talk group 10 combined response coquitlam map grid 80
DISP-2026-8D1A78.wav,coquitlam engine 1 respond emergency medical aid - overdose 1030 westwood street near redwood avenue and christmas way use talk group 10 combined response coquitlam map grid 68
DISP-2026-8D942C.wav,coquitlam medic 1 respond emergency medical aid - overdose 3030 gordon avenue rain city housing near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-8E5236.wav,coquitlam engine 1 respond emergency medical aid - cardiac problem 2925 barnet highway near mall access and turning lane use talk group 10 combined response coquitlam map grid 82
DISP-2026-8F4598.wav,coquitlam medic 1 respond emergency medical aid - collapse westwood street & christmas way near westwood street and christmas way use talk group 10 combined response coquitlam map grid 68
DISP-2026-8F5C0E.wav,coquitlam engine 1 respond routine medical aid 2739 barnet highway value village barnet near turning lane and access road use talk group 10 combined response coquitlam map grid 69
DISP-2026-8FC357.wav,coquitlam engine 1 respond emergency medical aid - back pain 1215 lansdowne drive number 106 near guildford way and scott creek middle school access use talk group 10 combined response coquitlam map grid 80
DISP-2026-90674A.wav,coquitlam medic 1 respond emergency medical aid - collapse 2929 barnet highway coquitlam centre mall near mall access and turning lane use talk group 10 combined response coquitlam map grid 82
DISP-2026-90CDE3.wav,coquitlam engine 1 engine 2 rescue 2 respond emergency alarm activated - high risk 2968 glen drive near pacific street and the high street use talk group 5 coquitlam map grid 82
DISP-2026-911E99.wav,coquitlam engine 1 respond emergency medical aid - stroke 3342 hockaday place use talk group 10 combined response coquitlam map grid 96
DISP-2026-925A24.wav,coquitlam engine 2 engine 1 rescue 2 respond emergency alarm activated - high risk 2950 dewdney trunk road friendship baptist church near turning lane and hoy street use talk group 5 coquitlam map grid 61
DISP-2026-951E24.wav,coquitlam medic 1 respond emergency medical aid - breathing problem 2968 glen drive number 606 near pacific street and the high street use talk group 10 combined response coquitlam map grid 82
DISP-2026-956610.wav,coquitlam medic 1 respond emergency medical aid - collapse barnet highway & lougheed highway near barnet highway and lougheed highway use talk group 10 combined response coquitlam map grid 82
DISP-2026-95C6B7.wav,coquitlam medic 1 respond emergency medical aid overdose arrest 3030 gordon avenue rain city housing near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-968593.wav,coquitlam engine 1 engine 2 rescue 2 respond emergency alarm activated - high risk 2929 barnet highway coquitlam centre mall near mall access and turning lane use talk group 5 coquitlam map grid 82
DISP-2026-9710FA.wav,coquitlam engine 1 respond emergency medical aid 3162 patullo crescent near kenny street use talk group 10 combined response coquitlam map grid 88
DISP-2026-977930.wav,coquitlam medic 1 respond emergency medical aid - breathing problem 2986 guildford way rcmp station near town centre boulevard and pinetree way use talk group 10 combined response coquitlam map grid 83
DISP-2026-995229.wav,coquitlam medic 1 respond emergency medical aid - overdose 3001 gordon avenue near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-997FB0.wav,coquitlam engine 1 respond emergency medical aid - overdose 2905 lougheed highway near turning lane use talk group 10 combined response coquitlam map grid 66
DISP-2026-99F8C4.wav,coquitlam engine 1 rescue 2 respond emergency motor vehicle incident 2561 lougheed highway near thyme drive and turning lane use talk group 10 combined response coquitlam map grid 53
DISP-2026-9B16EB.wav,coquitlam engine 1 respond emergency medical aid - overdose 3030 gordon avenue rain city housing near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-9B1747.wav,coquitlam engine 1 respond emergency motor vehicle incident - pedestrian struck 2930 barnet highway skytrain coquitlam central station evergreen line near turning lane use talk group 10 combined response coquitlam map grid 82
DISP-2026-9C4851.wav,coquitlam medic 1 respond emergency medical aid - chest pain 3030 gordon avenue rain city housing near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-9E8BF5.wav,coquitlam engine 1 respond emergency medical aid - breathing problem 2653 sandstone crescent near sandstone court and noons creek drive use talk group 10 combined response coquitlam map grid 73
DISP-2026-9FE8EF.wav,coquitlam medic 1 respond emergency medical aid seizure 2930 barnet highway skytrain coquitlam central station evergreen line near turning lane use talk group 10 combined response coquitlam map grid 82
DISP-2026-A128A1.wav,coquitlam engine 1 respond emergency medical aid - chest pain 2565 runnel drive near access road and falcon drive use talk group 10 combined response coquitlam map grid 69
DISP-2026-A1A8F8.wav,coquitlam medic 1 respond emergency medical aid - chest pain 3030 gordon avenue rain city housing near christmas way and westwood st use talk group 10 combined response coquitlam map grid 68
DISP-2026-A2047C.wav,coquitlam medic 1 respond emergency medical aid chest pain 1142 dufferin street number 311 parkwood manor use talk group 10 combined response coquitlam map grid 81
DISP-2026-A242C6.wav,coquitlam engine 1 respond emergency medical aid 1457 hockaday street number basement near wingrove terrace and turner ave use talk group 10 combined response coquitlam map grid 103
DISP-2026-A24375.wav,coquitlam engine 1 engine 2 rescue 2 respond emergency alarm activated - high risk 2960 walton avenue walton elementary near walton elementary school access use talk group 5 coquitlam map grid 87
DISP-2026-A2EC48.wav,coquitlam engine 1 respond routine rescue 2968 glen drive near pacific street and the high street use talk group 5 coquitlam map grid 82
DISP-2026-A3AC89.wav,coquitlam engine 1 engine 4 ladder 1 respond emergency alarm activated - high risk 2970 princess crescent use talk group 6 coquitlam map grid 85
DISP-2026-A3C887.wav,coquitlam engine 1 respond routine report of smoke pipeline road and david avenue near pipeline road and david avenue use talk group 6 coquitlam map grid 96
DISP-2026-A44B5B.wav,coquitlam ladder 1 respond emergency medical aid overdose 3025 lougheed highway near turning lane use talk group 10 combined response coquitlam map grid 82
DISP-2026-A49AA2.wav,coquitlam engine 1 engine 2 rescue 2 respond emergency alarm activated 2968 christmas way near turning lane and pheasant street use talk group 5 coquitlam map grid 68
DISP-2026-A55BDD.wav,coquitlam engine 1 respond routine burning complaint gabriola drive and dunkirk avenue near gabriola drive and dunkirk avenue use talk group 5 coquitlam map grid 100
DISP-2026-A5B3F5.wav,coquitlam medic 1 respond emergency medical aid - collapse 3000 lougheed highway superstore town centre near turning lane and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-A5E1D4.wav,coquitlam medic 1 respond emergency medical aid - overdose 3030 gordon avenue rain city housing near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-A60F40.wav,coquitlam engine 1 respond emergency medical aid - headache 1205 pipeline road number 102 near glen drive and guildford way use talk group 10 combined response coquitlam map grid 98
DISP-2026-A65F8D.wav,coquitlam engine 1 respond emergency medical aid - breathing problem 2575 steeple crt use talk group 10 combined response coquitlam map grid 71
DISP-2026-A6E814.wav,coquitlam engine 1 respond emergency medical aid - hemorrhage 1250 pinetree way douglas college near unnamed lane and town centre blvd use talk group 10 combined response coquitlam map grid 86
DISP-2026-A6EDBC.wav,coquitlam medic 1 respond emergency medical aid collapse 2982 burlington drive number 2503 near the high street and pinetree way use talk group 10 combined response coquitlam map grid 83
DISP-2026-A700D9.wav,coquitlam medic 1 respond emergency medical aid collapse 2929 barnet highway coquitlam center mall near mall access and turning lane use talk group 10 combined response coquitlam map grid 82
DISP-2026-A81ED0.wav,coquitlam engine 1 respond emergency medical aid - allergic reaction 2960 princess crescent number 420 use talk group 10 combined response coquitlam map grid 85
DISP-2026-A977D4.wav,coquitlam engine 2 engine 1 respond emergency alarm activated 210 lebleu st near brunette avenue and alderson avenue use talk group 5 coquitlam map grid 16
DISP-2026-AA439C.wav,coquitlam medic 1 respond emergency medical aid collapse 2747 lougheed highway near turning lane use talk group 10 combined response coquitlam map grid 57
DISP-2026-AA7819.wav,coquitlam engine 3 engine 2 rescue 2 ladder 1 car 7 respond emergency structure fire - high risk 770 ingersoll avenue near clarke road and grant street map grid 7
DISP-2026-AAFDB8.wav,coquitlam engine 1 engine 2 rescue 2 respond emergency alarm activated - high risk 1123 westwood street near anson avenue and lincoln ave use talk group 5 coquitlam map grid 82
DISP-2026-AB4515.wav,coquitlam medic 1 respond emergency medical aid - overdose 3030 gordon avenue rain city housing near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-ABD874.wav,coquitlam medic 1 respond emergency medical aid - chest pain 3098 guildford way number 409 near eastwood street and pipeline road use talk group 10 combined response coquitlam map grid 84
DISP-2026-AC716C.wav,coquitlam medic 1 respond emergency medical aid - overdose 3030 gordon avenue rain city housing near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-ACCF6D.wav,coquitlam medic 1 respond emergency medical aid - chest pain 1178 heffley crescent number 1202 near westwood street and obelisk way use talk group 10 combined response coquitlam map grid 82
DISP-2026-AD60CD.wav,coquitlam engine 1 respond emergency medical aid - breathing problem 2860 packard avenue number 307 near dufferin street and johnson street use talk group 10 combined response coquitlam map grid 81
DISP-2026-AED458.wav,coquitlam medic 1 respond emergency medical aid - overdose 3030 gordon avenue rain city housing near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-AEF91D.wav,coquitlam engine 1 respond emergency medical aid - fall 1457 hockaday street near wingrove terrace and turner ave use talk group 10 combined response coquitlam map grid 103
DISP-2026-AF0155.wav,coquitlam engine 1 engine 2 rescue 2 respond emergency alarm activated - high risk 3061 glen drive near westwood street and glen elementary school access use talk group 5 coquitlam map grid 84
DISP-2026-AFC34A.wav,coquitlam engine 1 respond emergency medical aid - collapse 2978 walton avenue number 40 near walton elementary school access and julian avenue use talk group 10 combined response coquitlam map grid 85
DISP-2026-B042E9.wav,coquitlam engine 1 respond emergency medical aid - collapse 1210 pinetree way city centre aquatic centre near town centre boulevard and turning lane use talk group 10 combined response coquitlam map grid 86
DISP-2026-B085E3.wav,coquitlam medic 1 respond emergency medical aid - overdose 3000 lougheed highway superstore town centre near turning lane and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-B137E4.wav,coquitlam engine 2 engine 1 rescue 2 respond emergency alarm activated - high risk 2601 lougheed highway number 24 near turning lane and thyme drive use talk group 5 coquitlam map grid 53
DISP-2026-B19172.wav,coquitlam engine 1 respond emergency medical aid - cardiac arrest 1999 parkway boulevard near eagle mountain access and turnberry lane use talk group 10 combined response coquitlam map grid 92
DISP-2026-B5CE19.wav,coquitlam engine 1 respond emergency medical aid - collapse 3341 banner place use talk group 10 combined response coquitlam map grid 96
DISP-2026-B7B1EE.wav,coquitlam engine 2 respond emergency medical aid - cardiac arrest 1226 johnson street number 203 near durant dr and guildford way use talk group 10 combined response coquitlam map grid 80
DISP-2026-B7BE42.wav,coquitlam medic 1 respond routine medical aid 1190 pacific street number 314 near glen drive and burlington drive use talk group 10 combined response coquitlam map grid 83
DISP-2026-B96856.wav,coquitlam engine 1 respond emergency medical aid - breathing problem 2665 cape horn avenue number 47 near united boulevard and colony farm road use talk group 10 combined response coquitlam map grid 49
DISP-2026-B9BF99.wav,coquitlam engine 1 respond emergency compressed gas smell - inside 3000 pinewood avenue pinetree secondary near unnamed lane and pinetree way use talk group 5 coquitlam map grid 85
DISP-2026-BB1EFB.wav,coquitlam engine 1 respond routine rescue 1188 pinetree way near glen drive and atlantic avenue use talk group 5 coquitlam map grid 82
DISP-2026-BC2663.wav,medic 1 respond emergency medical aid overdose arrest 3030 gordon avenue number 407 rain city housing near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-BC43B5.wav,coquitlam engine 1 respond routine testing only 1300 pinetree way near david avenue and pinewood avenue map grid 86
DISP-2026-BC8D49.wav,coquitlam medic 1 respond emergency medical aid - breathing problem 3025 lougheed highway number 100 safeway lougheed near turning lane use talk group 10 combined response coquitlam map grid 82
DISP-2026-BD4C48.wav,coquitlam medic 1 respond emergency medical aid - overdose 1178 heffley crescent near westwood street and obelisk way use talk group 10 combined response coquitlam map grid 82
DISP-2026-BDEF1E.wav,coquitlam medic 1 respond routine lift assist 1142 dufferin street number 189 park road manor use talk group 10 combined response coquitlam map grid 81
DISP-2026-BEB137.wav,coquitlam medic 1 respond emergency medical aid - overdose arrest 3030 gordon avenue rain city housing near christmas way use talk group 10 combined response coquitlam map grid 68
DISP-2026-BF90E3.wav,coquitlam medic 1 respond routine assist 1185 the high street near glen drive and burlington drive use talk group 5 coquitlam map grid 83
DISP-2026-BFAB27.wav,coquitlam ladder 1 respond emergency medical aid - collapse 3000 lougheed highway superstore town center near turning lane and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-BFD112.wav,coquitlam engine 1 respond emergency medical aid - chest pain 1220 lasalle place number 209 use talk group 10 combined response coquitlam map grid 85
DISP-2026-BFEA32.wav,medic 1 respond routine lift assist 1142 dufferin street parkwood manor use talk group 10 combined response coquitlam map grid 81
DISP-2026-C0B563.wav,coquitlam engine 1 respond emergency medical aid - collapse 3239 chrome crescent near hornby street and savary avenue use talk group 10 combined response coquitlam map grid 100
DISP-2026-C12021.wav,coquitlam medic 1 respond emergency medical aid - fall 2918 glen drive number 101 near johnson street and pacific st use talk group 10 combined response coquitlam map grid 82
DISP-2026-C17617.wav,coquitlam engine 1 respond emergency medical aid - abdominal pain 2003 gable drive near oxbow way and river drive use talk group 10 combined response coquitlam map grid 101
DISP-2026-C219A8.wav,coquitlam engine 1 respond emergency medical aid - breathing problem 3172 gambier avenue near wise court and nestor street use talk group 10 combined response coquitlam map grid 97
DISP-2026-C23196.wav,coquitlam engine 1 quint 5 rescue 2 ladder 1 respond emergency stove fire 2921 kalamalka drive near keets drive and chilko drive use talk group 5 coquitlam map grid 56
DISP-2026-C37454.wav,coquitlam medic 1 respond emergency medical aid - collapse 1188 pinetree way near glen drive and atlantic ave use talk group 10 combined response coquitlam map grid 82
DISP-2026-C39B88.wav,coquitlam car 9 respond emergency compressed gas smell inside high risk 3030 gordon avenue rain city housing near christmas way and westwood street used talk group 5 coquitlam map grid 68
DISP-2026-C56F81.wav,coquitlam engine 1 ladder 1 respond emergency alarm activated 3166 silverthrone drive near halem crt and arrowsmith place use talk group 5 coquitlam map grid 95
DISP-2026-C6165A.wav,coquitlam medic 1 respond emergency medical aid - collapse 3062 lougheed highway near turning lane and westwood st use talk group 10 combined response coquitlam map grid 68
DISP-2026-C73C17.wav,coquitlam medic 1 respond emergency medical aid - overdose 3025 lougheed highway near turning lane use talk group 10 combined response coquitlam map grid 82
DISP-2026-C7C451.wav,coquitlam medic 1 respond emergency medical aid chest pain 3107 windsor gate number 305 near nakoma place and kencal place use talk group 10 combined response coquitlam map grid 98
DISP-2026-C8CC1E.wav,coquitlam medic 1 respond emergency medical aid - overdose christmas way and westwood street near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-CAC8CD.wav,coquitlam engine 1 respond emergency medical aid - breathing probelm 3098 guildford way number 113 near eastwood street and pipeline road use talk group 10 combined response coquitlam map grid 84
DISP-2026-CBABF4.wav,coquitlam engine 1 engine 2 rescue 2 respond emergency alarm activated - high risk 3085 primrose lane near westwood street and eastwood street use talk group 5 coquitlam map grid 84
DISP-2026-CBD6F0.wav,coquitlam medic 1 respond emergency medical aid 3030 gordon avenue rain city housing near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-CC6490.wav,coquitlam medic 1 respond emergency medical aid - chest pain 2950 glen drive near pacific street and the high street use talk group 10 combined response coquitlam map grid 82
DISP-2026-CDA3C8.wav,coquitlam engine 1 respond emergency medical aid - breathing problems 1432 parkway boulevard number 307 use talk group 10 combined response coquitlam map grid 78
DISP-2026-CDCFF5.wav,coquitlam ladder 1 respond emergency medical aid - diabetic 2633 walton avenue number basement near durant drive and erxine street use talk group 10 combined response coquitlam map grid 79
DISP-2026-CE7F92.wav,coquitlam engine 1 respond emergency medical aid - collapse 2920 headstone court use talk group combined response coquitlam map grid 89
DISP-2026-CEBCE9.wav,coquitlam engine 1 respond routine rescue 1205 pipeline road near glen drive and guildford way use talk group 5 coquitlam map grid 98
DISP-2026-CEEF4A.wav,coquitlam engine 1 engine 2 rescue 2 respond emergency alarm activated - high risk 2978 glen drive near pacific street and the high street use talk group 5 coquitlam map grid 82
DISP-2026-D00EC5.wav,coquitlam engine 1 engine 4 respond emergency alarm activated 1883 beaty place use talk group 5 coquitlam map grid 101
DISP-2026-D02A85.wav,coquitlam engine 1 car 5 respond emergency report of smoke - high risk 555 shaw avenue use talk group 5 coquitlam map grid 3
DISP-2026-D0C4AC.wav,coquitlam engine 1 respond emergency vehicle fire david avenue and johnson street near david avenue and johnson street use talk group 5 coquitlam map grid 78
DISP-2026-D0D329.wav,coquitlam medic 1 respond emergency medical aid - chest pain 2929 barnet highway coquitlam center mall near mall access and turning lane use talk group 10 combined response coquitlam map grid 82
DISP-2026-D0F66A.wav,coquitlam medic 1 respond emergency medical aid - collapse 3025 lougheed highway near turning lane use talk group 10 combined response coquitlam map grid 82
DISP-2026-D106EB.wav,coquitlam medic 1 respond emergency medical aid overdose 303 0 gordon avenue rain city housing near christmas way and westwood street use talk group 10 combined response
DISP-2026-D107E5.wav,coquitlam medic 1 respond emergency medical aid - overdose 3030 gordon avenue rain city housing near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-D13340.wav,coquitlam engine 4 engine 1 respond emergency alarm activated 1290 mitchell street number 110 near gislason ave and dollar cres use talk group 5 coquitlam map grid 111
DISP-2026-D19C32.wav,coquitlam medic 1 respond emergency medical aid 2930 barnet highway sky train coquitlam central station evergreen line near turning lane use talk group 10 combined response coquitlam map grid 82
DISP-2026-D2546B.wav,coquitlam engine 1 respond routine report of smoke watkins avenue and collins road near watkins avenue and collins road use talk group 5
DISP-2026-D28184.wav,coquitlam medic 1 respond emergency medical aid - chest pain 1142 dufferin street number 211 parkwood manor use talk group 10 combined response coquitlam map grid 81
DISP-2026-D2CE20.wav,coquitlam medic 1 respond emergency medical aid - breathing problems 1142 dufferin street number 116 parkwood manor use talk group 10 combined response coquitlam map grid 81
DISP-2026-D36869.wav,coquitlam engine 1 respond routine wildland fire - smoldering 1234 oxbow way near keith drive and vonda way use talk group 5 coquitlam map grid 101
DISP-2026-D3BBD7.wav,coquitlam medic 1 respond routine medical aid - fall 2929 barnet highway coquitlam center mall near mall access and turning lane use talk group 10 combined response coquitlam map grid 82
DISP-2026-D3EF77.wav,coquitlam medic 1 respond emergency medical aid - overdose christmas way and gordon ave near christmas way use talk group 10 combined response coquitlam map grid 68
DISP-2026-D5B743.wav,coquitlam medic 1 respond emergency medical aid - collapse 3000 christmas way just for fit ladies near gordon avenue and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-D649A4.wav,coquitlam engine 1 respond routine alarm activated 3110 dayanee springs boulevard number 412 near genest way and pipeline road use talk group 5 coquitlam map grid 88
DISP-2026-D6DB9C.wav,coquitlam engine 1 rescue 2 respond emergency motor vehicle incident - cyclist struck panorama drive and johnson street near panorama drive and johnson street use talk group 10 combined response
DISP-2026-D8657E.wav,coquitlam medic 1 respond emergency medical aid - overdose 3030 gordon avenue rain city housing near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-D8A434.wav,coquitlam engine 1 respond emergency medical aid - collapse lansdowne drive and guildford way near landsdown drive and guildford way use talk group 10 combined response coquitlam map grid 70
DISP-2026-D97D58.wav,coquitlam engine 3 engine 2 engine 1 rescue 2 ladder 1 car 5 respond emergency report of smoke - high risk 712 townley street near smith ave and cornell avenue use talk group 5 coquitlam map grid 8
DISP-2026-D9C015.wav,coquitlam engine 1 respond emergency medical aid - fall 2579 trillium place use talk group 10 combined response coquitlam map grid 72
DISP-2026-DA840D.wav,coquitlam engine 1 respond routine burning complaint 2968 christmas way near turning lane and pheasant street map grid 68
DISP-2026-DB7F2E.wav,coquitlam engine 1 respond emergency medical aid - overdose 3030 gordon avenue rain city housing near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-DC7163.wav,coquitlam medic 1 respond emergency medical aid - cardiac problem 2982 burlington drive number 2606 near the high street and pinetree way use talk group 10 combined response coquitlam map grid 83
DISP-2026-DD0750.wav,coquitlam engine 1 respond emergency alarm activated - high risk 2601 lougheed highway number 29 near turning lane and thyme drive use talk group 5 coquitlam map grid 55
DISP-2026-DD2342.wav,coquitlam ladder 1 respond emergency medical aid - traumatic injuries ozada avenue and tahsis avenue near ozada avenue and tahsis avenue use talk group 10 combined response coquitlam map grid 98
DISP-2026-DD779A.wav,coquitlam medic 1 respond emergency medical aid westwood street and gordon avenue near westwood street and gordon avenue use talk group 10 combined response coquitlam map grid 68
DISP-2026-DD95DD.wav,coquitlam engine 1 respond emergency electrical problem 1242 hornby street near dunkirk avenue and georgeson avenue use talk group 6 coquitlam map grid 100
DISP-2026-DE95C6.wav,coquitlam ladder 1 engine 2 car 7 respond emergency report of smoke - high risk 657 whiting way lougheed heights tower 1 near foster avenue and shepard ave use talk group 5 coquitlam map grid 5
DISP-2026-DEB038.wav,coquitlam medic 1 respond emergency medical aid - fall 1149 westwood street glen park near heffley crescent use talk group 10 combined response coquitlam map grid 82
DISP-2026-DF825F.wav,coquitlam medic 1 respond routine lift assist 2860 packard avenue number 106 near dufferin street and johnson street use talk group 10 combined response coquitlam map grid 81
DISP-2026-E03882.wav,coquitlam medic 1 respond emergency medical aid collapse 3000 lougheed hwy superstore town center near turning lane and westwood street use group 10 combined response coquitlam map grid 68
DISP-2026-E07EBA.wav,coquitlam medic 1 respond emergency medical aid - overdose 3030 gordon avenue rain city housing near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-E2919A.wav,coquitlam engine 1 engine 4 rescue 2 ladder 1 respond emergency compressed gas smell - inside 3030 gordon avenue rain city housing near christmas way and westwood street use talk group 5 coquitlam map grid 68
DISP-2026-E2AF12.wav,coquitlam engine 1 respond routine rescue 2968 glen drive near pacific street and the high street use talk group 10 combined response coquitlam map grid 82
DISP-2026-E365BF.wav,coquitlam engine 1 respond emergency medical aid - cardiac problem 2922 valleyvista drive near vistaview court and valleyview crt use talk group 10 combined response coquitlam map grid 89
DISP-2026-E3737A.wav,coquitlam medic one respond emergency medical aid collapse 3025 lougheed highway near turning lane use talk group 10 combined response coquitlam map grid 82
DISP-2026-E44F3B.wav,coquitlam medic 1 respond emergency medical aid - collapse 3030 gordon avenue rain city housing near christmas way and westwood street use talk group 10 combined response coquitlam map grid 68
DISP-2026-E5D4EC.wav,coquitlam engine 1 respond emergency medical aid - stroke 2983 robson drive near madrona place and waterford place use talk group 10 combined response coquitlam map grid 90
DISP-2026-E61587.wav,coquitlam engine 1 respond routine report of smoke 2975 princess crescent use talk group 6 coquitlam map grid 85
DISP-2026-E6483F.wav,coquitlam engine 1 respond emergency medical aid - seizure 2930 bighorn place use talk group 10 combined response coquitlam map grid 95
DISP-2026-E6522C.wav,coquitlam engine 1 respond emergency rubbish fire westwood street & lougheed highway near westwood street and loheed highway use talk group 5 coquitlam map grid 82
DISP-2026-E691DE.wav,coquitlam engine 1 respond emergency medical aid 1299 pinetree way town center park near unnamed lane and pinewood avenue use talk group 10 combined response coquitlam map grid 86
DISP-2026-E6A656.wav,coquitlam engine 1 ladder 1 respond emergency alarm activated 1215 falcon drive eagle ridge elementary near guildford way and eagle ridge elementary school access use talk group 5 coquitlam map grid 71
DISP-2026-E818DD.wav,coquitlam engine 4 respond routine alarm activated 3367 francis lane number basement use talk group 5 coquitlam map grid 109
DISP-2026-E89BC5.wav,coquitlam engine 1 respond routine lift assist 2980 princess crescent number 124 use talk group 10 combined response coquitlam map grid 85
DISP-2026-E91C22.wav,coquitlam engine 1 respond routine rescue 3007 glen drive near glen pine court and pinetree way use talk group 5 coquitlam map grid 83
